House,Resident,Day,Minute,Activity
B,1,27,5,2
B,1,27,6,2
B,1,27,7,2
B,1,27,8,2
B,1,27,9,2
B,1,27,10,2
B,1,27,11,2
B,1,27,12,2
B,1,27,13,2
B,1,27,14,2
B,1,27,15,2
B,1,27,16,2
B,1,27,17,2
B,1,27,18,2
B,1,27,19,2
B,1,27,20,2
B,1,27,21,2
B,1,27,22,2
B,1,27,23,2
B,1,27,24,2
B,1,27,25,2
B,1,27,26,2
B,1,27,27,2
B,1,27,28,2
B,1,27,29,2
B,1,27,30,2
B,1,27,31,2
B,1,27,32,2
B,1,27,33,2
B,1,27,34,2
B,1,27,35,2
B,1,27,36,2
B,1,27,37,2
B,1,27,38,2
B,1,27,39,2
B,1,27,40,2
B,1,27,41,2
B,1,27,42,2
B,1,27,43,2
B,1,27,44,2
B,1,27,45,2
B,1,27,46,2
B,1,27,47,2
B,1,27,48,2
B,1,27,49,2
B,1,27,50,2
B,1,27,51,2
B,1,27,52,2
B,1,27,53,2
B,1,27,54,2
B,1,27,55,2
B,1,27,56,2
B,1,27,57,2
B,1,27,58,2
B,1,27,59,2
B,1,27,60,2
B,1,27,61,2
B,1,27,62,2
B,1,27,63,2
B,1,27,64,2
B,1,27,65,2
B,1,27,66,2
B,1,27,67,2
B,1,27,68,2
B,1,27,69,2
B,1,27,70,2
B,1,27,71,2
B,1,27,72,2
B,1,27,73,2
B,1,27,74,2
B,1,27,75,2
B,1,27,76,2
B,1,27,77,2
B,1,27,78,2
B,1,27,79,2
B,1,27,80,2
B,1,27,81,2
B,1,27,82,2
B,1,27,83,2
B,1,27,84,2
B,1,27,85,2
B,1,27,86,2
B,1,27,87,2
B,1,27,88,2
B,1,27,89,2
B,1,27,90,2
B,1,27,91,2
B,1,27,92,2
B,1,27,93,2
B,1,27,94,2
B,1,27,95,2
B,1,27,96,2
B,1,27,97,2
B,1,27,98,2
B,1,27,99,2
B,1,27,100,2
B,1,27,101,2
B,1,27,102,2
B,1,27,103,2
B,1,27,104,2
B,1,27,105,2
B,1,27,106,2
B,1,27,107,2
B,1,27,108,2
B,1,27,109,2
B,1,27,110,2
B,1,27,111,2
B,1,27,112,2
B,1,27,113,2
B,1,27,114,2
B,1,27,115,2
B,1,27,116,2
B,1,27,117,2
B,1,27,118,2
B,1,27,119,2
B,1,27,120,2
B,1,27,121,2
B,1,27,122,2
B,1,27,123,2
B,1,27,124,2
B,1,27,125,2
B,1,27,126,2
B,1,27,127,2
B,1,27,128,2
B,1,27,129,2
B,1,27,130,2
B,1,27,131,2
B,1,27,132,2
B,1,27,133,2
B,1,27,134,2
B,1,27,135,2
B,1,27,136,2
B,1,27,137,2
B,1,27,138,2
B,1,27,139,2
B,1,27,140,2
B,1,27,141,2
B,1,27,142,2
B,1,27,143,2
B,1,27,144,2
B,1,27,145,2
B,1,27,146,2
B,1,27,147,2
B,1,27,148,2
B,1,27,149,2
B,1,27,150,2
B,1,27,151,2
B,1,27,152,2
B,1,27,153,2
B,1,27,154,2
B,1,27,155,2
B,1,27,156,2
B,1,27,157,2
B,1,27,158,2
B,1,27,159,2
B,1,27,160,2
B,1,27,161,2
B,1,27,162,2
B,1,27,163,2
B,1,27,164,2
B,1,27,165,2
B,1,27,166,2
B,1,27,167,2
B,1,27,168,2
B,1,27,169,2
B,1,27,170,2
B,1,27,171,2
B,1,27,172,2
B,1,27,173,2
B,1,27,174,2
B,1,27,175,2
B,1,27,176,2
B,1,27,177,2
B,1,27,178,2
B,1,27,179,2
B,1,27,180,2
B,1,27,181,2
B,1,27,182,2
B,1,27,183,2
B,1,27,184,2
B,1,27,185,2
B,1,27,186,2
B,1,27,187,2
B,1,27,188,2
B,1,27,189,2
B,1,27,190,2
B,1,27,191,2
B,1,27,192,2
B,1,27,193,2
B,1,27,194,2
B,1,27,195,2
B,1,27,196,2
B,1,27,197,2
B,1,27,198,2
B,1,27,199,2
B,1,27,200,2
B,1,27,201,2
B,1,27,202,2
B,1,27,203,2
B,1,27,204,2
B,1,27,205,2
B,1,27,206,2
B,1,27,207,2
B,1,27,208,2
B,1,27,209,2
B,1,27,210,2
B,1,27,211,2
B,1,27,212,2
B,1,27,213,2
B,1,27,214,2
B,1,27,215,2
B,1,27,216,2
B,1,27,217,2
B,1,27,218,2
B,1,27,219,2
B,1,27,220,2
B,1,27,221,2
B,1,27,222,2
B,1,27,223,2
B,1,27,224,2
B,1,27,225,2
B,1,27,226,2
B,1,27,227,2
B,1,27,228,2
B,1,27,229,2
B,1,27,230,2
B,1,27,231,2
B,1,27,232,2
B,1,27,233,2
B,1,27,234,2
B,1,27,235,2
B,1,27,236,2
B,1,27,237,2
B,1,27,238,2
B,1,27,239,2
B,1,27,240,2
B,1,27,241,2
B,1,27,242,2
B,1,27,243,2
B,1,27,244,2
B,1,27,245,2
B,1,27,246,2
B,1,27,247,2
B,1,27,248,2
B,1,27,249,2
B,1,27,250,2
B,1,27,251,2
B,1,27,252,2
B,1,27,253,2
B,1,27,254,2
B,1,27,255,2
B,1,27,256,2
B,1,27,257,2
B,1,27,258,2
B,1,27,259,2
B,1,27,260,2
B,1,27,261,2
B,1,27,262,2
B,1,27,263,2
B,1,27,264,2
B,1,27,265,2
B,1,27,266,2
B,1,27,267,2
B,1,27,268,2
B,1,27,269,2
B,1,27,270,2
B,1,27,271,2
B,1,27,272,2
B,1,27,273,2
B,1,27,274,2
B,1,27,275,2
B,1,27,276,2
B,1,27,277,2
B,1,27,278,2
B,1,27,279,2
B,1,27,280,2
B,1,27,281,2
B,1,27,282,2
B,1,27,283,2
B,1,27,284,2
B,1,27,285,2
B,1,27,286,2
B,1,27,287,2
B,1,27,288,2
B,1,27,289,2
B,1,27,290,2
B,1,27,291,2
B,1,27,292,2
B,1,27,293,2
B,1,27,294,2
B,1,27,295,2
B,1,27,296,2
B,1,27,297,2
B,1,27,298,2
B,1,27,299,2
B,1,27,300,2
B,1,27,301,2
B,1,27,302,2
B,1,27,303,2
B,1,27,304,2
B,1,27,305,2
B,1,27,306,2
B,1,27,307,2
B,1,27,308,2
B,1,27,309,2
B,1,27,310,2
B,1,27,311,2
B,1,27,312,2
B,1,27,313,2
B,1,27,314,2
B,1,27,315,2
B,1,27,316,2
B,1,27,317,2
B,1,27,318,2
B,1,27,319,2
B,1,27,320,2
B,1,27,321,2
B,1,27,322,2
B,1,27,323,2
B,1,27,324,2
B,1,27,325,2
B,1,27,326,2
B,1,27,327,2
B,1,27,328,2
B,1,27,329,2
B,1,27,330,2
B,1,27,331,2
B,1,27,332,2
B,1,27,333,2
B,1,27,334,2
B,1,27,335,2
B,1,27,336,2
B,1,27,337,2
B,1,27,338,2
B,1,27,339,2
B,1,27,340,2
B,1,27,341,2
B,1,27,342,2
B,1,27,343,2
B,1,27,344,2
B,1,27,345,2
B,1,27,346,2
B,1,27,347,2
B,1,27,348,2
B,1,27,349,2
B,1,27,350,2
B,1,27,351,2
B,1,27,352,2
B,1,27,353,2
B,1,27,354,2
B,1,27,355,2
B,1,27,356,2
B,1,27,357,2
B,1,27,358,2
B,1,27,359,2
B,1,27,360,2
B,1,27,361,2
B,1,27,362,2
B,1,27,363,2
B,1,27,364,2
B,1,27,365,2
B,1,27,366,2
B,1,27,367,2
B,1,27,368,2
B,1,27,369,2
B,1,27,370,2
B,1,27,371,2
B,1,27,372,2
B,1,27,373,2
B,1,27,374,2
B,1,27,375,2
B,1,27,376,2
B,1,27,377,2
B,1,27,378,2
B,1,27,379,2
B,1,27,380,2
B,1,27,381,2
B,1,27,382,2
B,1,27,383,2
B,1,27,384,2
B,1,27,385,2
B,1,27,386,2
B,1,27,387,2
B,1,27,388,2
B,1,27,389,2
B,1,27,390,2
B,1,27,391,2
B,1,27,392,2
B,1,27,393,2
B,1,27,394,2
B,1,27,395,2
B,1,27,396,2
B,1,27,397,2
B,1,27,398,2
B,1,27,399,2
B,1,27,400,2
B,1,27,401,2
B,1,27,402,2
B,1,27,403,2
B,1,27,404,2
B,1,27,405,2
B,1,27,406,2
B,1,27,407,2
B,1,27,408,2
B,1,27,409,2
B,1,27,410,2
B,1,27,411,2
B,1,27,412,2
B,1,27,413,2
B,1,27,414,2
B,1,27,415,2
B,1,27,416,2
B,1,27,417,2
B,1,27,418,2
B,1,27,419,2
B,1,27,420,2
B,1,27,421,2
B,1,27,422,2
B,1,27,423,2
B,1,27,424,2
B,1,27,425,2
B,1,27,426,2
B,1,27,427,2
B,1,27,428,2
B,1,27,429,2
B,1,27,430,2
B,1,27,431,2
B,1,27,432,2
B,1,27,433,2
B,1,27,434,2
B,1,27,435,2
B,1,27,436,2
B,1,27,437,2
B,1,27,438,2
B,1,27,439,2
B,1,27,440,2
B,1,27,441,2
B,1,27,442,2
B,1,27,443,2
B,1,27,444,2
B,1,27,445,2
B,1,27,446,2
B,1,27,447,2
B,1,27,448,2
B,1,27,449,2
B,1,27,450,2
B,1,27,451,2
B,1,27,452,2
B,1,27,453,2
B,1,27,454,2
B,1,27,455,2
B,1,27,456,2
B,1,27,457,10
B,1,27,458,10
B,1,27,459,10
B,1,27,460,10
B,1,27,461,9
B,1,27,462,9
B,1,27,463,9
B,1,27,464,9
B,1,27,465,9
B,1,27,466,9
B,1,27,467,9
B,1,27,468,9
B,1,27,469,9
B,1,27,470,9
B,1,27,471,9
B,1,27,472,9
B,1,27,473,9
B,1,27,474,9
B,1,27,475,9
B,1,27,476,9
B,1,27,477,9
B,1,27,478,9
B,1,27,479,9
B,1,27,480,9
B,1,27,481,9
B,1,27,482,7
B,1,27,483,7
B,1,27,484,7
B,1,27,485,7
B,1,27,486,7
B,1,27,487,7
B,1,27,488,7
B,1,27,489,7
B,1,27,490,7
B,1,27,491,7
B,1,27,492,7
B,1,27,493,7
B,1,27,494,7
B,1,27,495,7
B,1,27,496,7
B,1,27,497,7
B,1,27,498,7
B,1,27,499,7
B,1,27,500,7
B,1,27,501,7
B,1,27,502,7
B,1,27,503,7
B,1,27,504,9
B,1,27,505,9
B,1,27,506,9
B,1,27,507,9
B,1,27,508,9
B,1,27,509,9
B,1,27,510,9
B,1,27,511,9
B,1,27,512,9
B,1,27,513,9
B,1,27,514,9
B,1,27,515,9
B,1,27,516,9
B,1,27,517,9
B,1,27,518,8
B,1,27,519,8
B,1,27,520,8
B,1,27,521,8
B,1,27,522,8
B,1,27,523,10
B,1,27,524,10
B,1,27,525,6
B,1,27,526,6
B,1,27,527,6
B,1,27,528,6
B,1,27,529,5
B,1,27,530,5
B,1,27,531,5
B,1,27,532,5
B,1,27,533,5
B,1,27,534,5
B,1,27,535,1
B,1,27,536,1
B,1,27,537,1
B,1,27,538,1
B,1,27,539,1
B,1,27,540,1
B,1,27,541,1
B,1,27,542,1
B,1,27,543,1
B,1,27,544,1
B,1,27,545,1
B,1,27,546,1
B,1,27,547,1
B,1,27,548,1
B,1,27,549,1
B,1,27,550,1
B,1,27,551,1
B,1,27,552,1
B,1,27,553,1
B,1,27,554,1
B,1,27,555,1
B,1,27,556,1
B,1,27,557,1
B,1,27,558,1
B,1,27,559,1
B,1,27,560,1
B,1,27,561,1
B,1,27,562,1
B,1,27,563,1
B,1,27,564,1
B,1,27,565,1
B,1,27,566,1
B,1,27,567,1
B,1,27,568,1
B,1,27,569,1
B,1,27,570,1
B,1,27,571,1
B,1,27,572,1
B,1,27,573,1
B,1,27,574,1
B,1,27,575,1
B,1,27,576,1
B,1,27,577,1
B,1,27,578,1
B,1,27,579,1
B,1,27,580,1
B,1,27,581,1
B,1,27,582,1
B,1,27,583,1
B,1,27,584,1
B,1,27,585,1
B,1,27,586,1
B,1,27,587,1
B,1,27,588,1
B,1,27,589,1
B,1,27,590,1
B,1,27,591,1
B,1,27,592,1
B,1,27,593,1
B,1,27,594,1
B,1,27,595,1
B,1,27,596,1
B,1,27,597,1
B,1,27,598,1
B,1,27,599,1
B,1,27,600,1
B,1,27,601,1
B,1,27,602,1
B,1,27,603,1
B,1,27,604,1
B,1,27,605,1
B,1,27,606,1
B,1,27,607,1
B,1,27,608,1
B,1,27,609,1
B,1,27,610,1
B,1,27,611,1
B,1,27,612,1
B,1,27,613,1
B,1,27,614,1
B,1,27,615,1
B,1,27,616,1
B,1,27,617,1
B,1,27,618,1
B,1,27,619,1
B,1,27,620,1
B,1,27,621,1
B,1,27,622,1
B,1,27,623,1
B,1,27,624,1
B,1,27,625,1
B,1,27,626,1
B,1,27,627,1
B,1,27,628,1
B,1,27,629,1
B,1,27,630,1
B,1,27,631,1
B,1,27,632,1
B,1,27,633,1
B,1,27,634,1
B,1,27,635,1
B,1,27,636,1
B,1,27,637,1
B,1,27,638,1
B,1,27,639,1
B,1,27,640,1
B,1,27,641,1
B,1,27,642,1
B,1,27,643,1
B,1,27,644,1
B,1,27,645,1
B,1,27,646,1
B,1,27,647,1
B,1,27,648,1
B,1,27,649,1
B,1,27,650,1
B,1,27,651,1
B,1,27,652,1
B,1,27,653,1
B,1,27,654,1
B,1,27,655,1
B,1,27,656,1
B,1,27,657,1
B,1,27,658,1
B,1,27,659,1
B,1,27,660,1
B,1,27,661,1
B,1,27,662,1
B,1,27,663,1
B,1,27,664,1
B,1,27,665,1
B,1,27,666,1
B,1,27,667,1
B,1,27,668,1
B,1,27,669,1
B,1,27,670,1
B,1,27,671,1
B,1,27,672,1
B,1,27,673,1
B,1,27,674,1
B,1,27,675,1
B,1,27,676,1
B,1,27,677,1
B,1,27,678,1
B,1,27,679,1
B,1,27,680,1
B,1,27,681,1
B,1,27,682,1
B,1,27,683,1
B,1,27,684,1
B,1,27,685,1
B,1,27,686,1
B,1,27,687,1
B,1,27,688,1
B,1,27,689,1
B,1,27,690,1
B,1,27,691,1
B,1,27,692,1
B,1,27,693,1
B,1,27,694,1
B,1,27,695,1
B,1,27,696,1
B,1,27,697,1
B,1,27,698,1
B,1,27,699,1
B,1,27,700,1
B,1,27,701,1
B,1,27,702,1
B,1,27,703,1
B,1,27,704,1
B,1,27,705,1
B,1,27,706,1
B,1,27,707,1
B,1,27,708,1
B,1,27,709,1
B,1,27,710,1
B,1,27,711,1
B,1,27,712,1
B,1,27,713,1
B,1,27,714,1
B,1,27,715,1
B,1,27,716,1
B,1,27,717,1
B,1,27,718,1
B,1,27,719,1
B,1,27,720,1
B,1,27,721,1
B,1,27,722,1
B,1,27,723,1
B,1,27,724,1
B,1,27,725,1
B,1,27,726,1
B,1,27,727,1
B,1,27,728,1
B,1,27,729,1
B,1,27,730,1
B,1,27,731,1
B,1,27,732,1
B,1,27,733,1
B,1,27,734,1
B,1,27,735,1
B,1,27,736,1
B,1,27,737,1
B,1,27,738,1
B,1,27,739,1
B,1,27,740,1
B,1,27,741,1
B,1,27,742,1
B,1,27,743,1
B,1,27,744,1
B,1,27,745,1
B,1,27,746,1
B,1,27,747,1
B,1,27,748,1
B,1,27,749,1
B,1,27,750,1
B,1,27,751,1
B,1,27,752,1
B,1,27,753,1
B,1,27,754,1
B,1,27,755,1
B,1,27,756,1
B,1,27,757,1
B,1,27,758,1
B,1,27,759,1
B,1,27,760,1
B,1,27,761,1
B,1,27,762,1
B,1,27,763,1
B,1,27,764,1
B,1,27,765,1
B,1,27,766,1
B,1,27,767,1
B,1,27,768,1
B,1,27,769,1
B,1,27,770,1
B,1,27,771,1
B,1,27,772,1
B,1,27,773,1
B,1,27,774,1
B,1,27,775,1
B,1,27,776,1
B,1,27,777,1
B,1,27,778,1
B,1,27,779,1
B,1,27,780,1
B,1,27,781,1
B,1,27,782,1
B,1,27,783,1
B,1,27,784,1
B,1,27,785,1
B,1,27,786,1
B,1,27,787,1
B,1,27,788,1
B,1,27,789,1
B,1,27,790,1
B,1,27,791,1
B,1,27,792,1
B,1,27,793,1
B,1,27,794,1
B,1,27,795,1
B,1,27,796,1
B,1,27,797,1
B,1,27,798,1
B,1,27,799,1
B,1,27,800,1
B,1,27,801,1
B,1,27,802,1
B,1,27,803,1
B,1,27,804,1
B,1,27,805,1
B,1,27,806,1
B,1,27,807,1
B,1,27,808,1
B,1,27,809,1
B,1,27,810,1
B,1,27,811,1
B,1,27,812,1
B,1,27,813,1
B,1,27,814,1
B,1,27,815,1
B,1,27,816,1
B,1,27,817,1
B,1,27,818,1
B,1,27,819,1
B,1,27,820,1
B,1,27,821,1
B,1,27,822,1
B,1,27,823,1
B,1,27,824,1
B,1,27,825,1
B,1,27,826,1
B,1,27,827,1
B,1,27,828,1
B,1,27,829,1
B,1,27,830,1
B,1,27,831,1
B,1,27,832,1
B,1,27,833,1
B,1,27,834,1
B,1,27,835,1
B,1,27,836,1
B,1,27,837,1
B,1,27,838,1
B,1,27,839,1
B,1,27,840,1
B,1,27,841,1
B,1,27,842,1
B,1,27,843,1
B,1,27,844,1
B,1,27,845,1
B,1,27,846,1
B,1,27,847,1
B,1,27,848,1
B,1,27,849,1
B,1,27,850,1
B,1,27,851,1
B,1,27,852,1
B,1,27,853,1
B,1,27,854,1
B,1,27,855,1
B,1,27,856,1
B,1,27,857,1
B,1,27,858,1
B,1,27,859,1
B,1,27,860,1
B,1,27,861,1
B,1,27,862,1
B,1,27,863,1
B,1,27,864,1
B,1,27,865,1
B,1,27,866,1
B,1,27,867,1
B,1,27,868,1
B,1,27,869,1
B,1,27,870,1
B,1,27,871,1
B,1,27,872,1
B,1,27,873,1
B,1,27,874,1
B,1,27,875,1
B,1,27,876,1
B,1,27,877,1
B,1,27,878,1
B,1,27,879,1
B,1,27,880,1
B,1,27,881,1
B,1,27,882,1
B,1,27,883,1
B,1,27,884,1
B,1,27,885,1
B,1,27,886,1
B,1,27,887,1
B,1,27,888,1
B,1,27,889,1
B,1,27,890,1
B,1,27,891,1
B,1,27,892,1
B,1,27,893,1
B,1,27,894,1
B,1,27,895,1
B,1,27,896,1
B,1,27,897,1
B,1,27,898,1
B,1,27,899,1
B,1,27,900,1
B,1,27,901,1
B,1,27,902,1
B,1,27,903,1
B,1,27,904,1
B,1,27,905,1
B,1,27,906,1
B,1,27,907,1
B,1,27,908,1
B,1,27,909,1
B,1,27,910,1
B,1,27,911,1
B,1,27,912,1
B,1,27,913,1
B,1,27,914,1
B,1,27,915,1
B,1,27,916,1
B,1,27,917,1
B,1,27,918,1
B,1,27,919,1
B,1,27,920,1
B,1,27,921,1
B,1,27,922,1
B,1,27,923,1
B,1,27,924,1
B,1,27,925,1
B,1,27,926,1
B,1,27,927,1
B,1,27,928,1
B,1,27,929,1
B,1,27,930,1
B,1,27,931,1
B,1,27,932,1
B,1,27,933,1
B,1,27,934,1
B,1,27,935,1
B,1,27,936,1
B,1,27,937,1
B,1,27,938,1
B,1,27,939,1
B,1,27,940,1
B,1,27,941,1
B,1,27,942,1
B,1,27,943,1
B,1,27,944,1
B,1,27,945,1
B,1,27,946,1
B,1,27,947,1
B,1,27,948,1
B,1,27,949,1
B,1,27,950,1
B,1,27,951,1
B,1,27,952,1
B,1,27,953,1
B,1,27,954,1
B,1,27,955,1
B,1,27,956,1
B,1,27,957,1
B,1,27,958,1
B,1,27,959,1
B,1,27,960,1
B,1,27,961,1
B,1,27,962,1
B,1,27,963,1
B,1,27,964,1
B,1,27,965,1
B,1,27,966,1
B,1,27,967,1
B,1,27,968,1
B,1,27,969,1
B,1,27,970,1
B,1,27,971,1
B,1,27,972,1
B,1,27,973,1
B,1,27,974,1
B,1,27,975,1
B,1,27,976,1
B,1,27,977,1
B,1,27,978,1
B,1,27,979,1
B,1,27,980,1
B,1,27,981,1
B,1,27,982,1
B,1,27,983,1
B,1,27,984,1
B,1,27,985,1
B,1,27,986,1
B,1,27,987,1
B,1,27,988,1
B,1,27,989,1
B,1,27,990,1
B,1,27,991,1
B,1,27,992,1
B,1,27,993,1
B,1,27,994,1
B,1,27,995,1
B,1,27,996,1
B,1,27,997,1
B,1,27,998,1
B,1,27,999,1
B,1,27,1000,1
B,1,27,1001,1
B,1,27,1002,1
B,1,27,1003,1
B,1,27,1004,1
B,1,27,1005,1
B,1,27,1006,1
B,1,27,1007,1
B,1,27,1008,1
B,1,27,1009,1
B,1,27,1010,1
B,1,27,1011,1
B,1,27,1012,1
B,1,27,1013,1
B,1,27,1014,1
B,1,27,1015,1
B,1,27,1016,1
B,1,27,1017,1
B,1,27,1018,1
B,1,27,1019,1
B,1,27,1020,1
B,1,27,1021,1
B,1,27,1022,1
B,1,27,1023,1
B,1,27,1024,1
B,1,27,1025,1
B,1,27,1026,1
B,1,27,1027,1
B,1,27,1028,1
B,1,27,1029,1
B,1,27,1030,1
B,1,27,1031,1
B,1,27,1032,1
B,1,27,1033,1
B,1,27,1034,1
B,1,27,1035,1
B,1,27,1036,1
B,1,27,1037,1
B,1,27,1038,1
B,1,27,1039,1
B,1,27,1040,1
B,1,27,1041,1
B,1,27,1042,1
B,1,27,1043,1
B,1,27,1044,1
B,1,27,1045,1
B,1,27,1046,1
B,1,27,1047,1
B,1,27,1048,1
B,1,27,1049,1
B,1,27,1050,1
B,1,27,1051,1
B,1,27,1052,1
B,1,27,1053,1
B,1,27,1054,1
B,1,27,1055,1
B,1,27,1056,1
B,1,27,1057,1
B,1,27,1058,1
B,1,27,1059,1
B,1,27,1060,1
B,1,27,1061,1
B,1,27,1062,1
B,1,27,1063,1
B,1,27,1064,1
B,1,27,1065,1
B,1,27,1066,1
B,1,27,1067,1
B,1,27,1068,1
B,1,27,1069,1
B,1,27,1070,1
B,1,27,1071,1
B,1,27,1072,1
B,1,27,1073,1
B,1,27,1074,1
B,1,27,1075,1
B,1,27,1076,1
B,1,27,1077,1
B,1,27,1078,1
B,1,27,1079,1
B,1,27,1080,1
B,1,27,1081,1
B,1,27,1082,1
B,1,27,1083,1
B,1,27,1084,1
B,1,27,1085,1
B,1,27,1086,1
B,1,27,1087,1
B,1,27,1088,1
B,1,27,1089,1
B,1,27,1090,1
B,1,27,1091,1
B,1,27,1092,1
B,1,27,1093,1
B,1,27,1094,1
B,1,27,1095,1
B,1,27,1096,1
B,1,27,1097,1
B,1,27,1098,1
B,1,27,1099,1
B,1,27,1100,1
B,1,27,1101,1
B,1,27,1102,1
B,1,27,1103,1
B,1,27,1104,1
B,1,27,1105,1
B,1,27,1106,1
B,1,27,1107,1
B,1,27,1108,1
B,1,27,1109,1
B,1,27,1110,1
B,1,27,1111,1
B,1,27,1112,1
B,1,27,1113,1
B,1,27,1114,1
B,1,27,1115,1
B,1,27,1116,1
B,1,27,1117,1
B,1,27,1118,1
B,1,27,1119,1
B,1,27,1120,1
B,1,27,1121,1
B,1,27,1122,1
B,1,27,1123,1
B,1,27,1124,1
B,1,27,1125,1
B,1,27,1126,1
B,1,27,1127,1
B,1,27,1128,1
B,1,27,1129,1
B,1,27,1130,1
B,1,27,1131,1
B,1,27,1132,1
B,1,27,1133,1
B,1,27,1134,1
B,1,27,1135,1
B,1,27,1136,1
B,1,27,1137,1
B,1,27,1138,1
B,1,27,1139,1
B,1,27,1140,1
B,1,27,1141,1
B,1,27,1142,1
B,1,27,1143,1
B,1,27,1144,1
B,1,27,1145,1
B,1,27,1146,1
B,1,27,1147,1
B,1,27,1148,1
B,1,27,1149,1
B,1,27,1150,1
B,1,27,1151,1
B,1,27,1152,1
B,1,27,1153,1
B,1,27,1154,1
B,1,27,1155,1
B,1,27,1156,1
B,1,27,1157,1
B,1,27,1158,1
B,1,27,1159,1
B,1,27,1160,1
B,1,27,1161,1
B,1,27,1162,1
B,1,27,1163,1
B,1,27,1164,1
B,1,27,1165,1
B,1,27,1166,1
B,1,27,1167,1
B,1,27,1168,1
B,1,27,1169,1
B,1,27,1170,1
B,1,27,1171,1
B,1,27,1172,1
B,1,27,1173,1
B,1,27,1174,1
B,1,27,1175,1
B,1,27,1176,1
B,1,27,1177,1
B,1,27,1178,1
B,1,27,1179,1
B,1,27,1180,1
B,1,27,1181,1
B,1,27,1182,1
B,1,27,1183,1
B,1,27,1184,1
B,1,27,1185,1
B,1,27,1186,1
B,1,27,1187,1
B,1,27,1188,1
B,1,27,1189,1
B,1,27,1190,1
B,1,27,1191,1
B,1,27,1192,1
B,1,27,1193,1
B,1,27,1194,1
B,1,27,1195,1
B,1,27,1196,1
B,1,27,1197,1
B,1,27,1198,1
B,1,27,1199,1
B,1,27,1200,1
B,1,27,1201,1
B,1,27,1202,1
B,1,27,1203,1
B,1,27,1204,1
B,1,27,1205,6
B,1,27,1206,10
B,1,27,1207,10
B,1,27,1208,8
B,1,27,1209,8
B,1,27,1210,8
B,1,27,1211,9
B,1,27,1212,9
B,1,27,1213,9
B,1,27,1214,9
B,1,27,1215,9
B,1,27,1216,9
B,1,27,1217,9
B,1,27,1218,7
B,1,27,1219,7
B,1,27,1220,7
B,1,27,1221,7
B,1,27,1222,7
B,1,27,1223,7
B,1,27,1224,7
B,1,27,1225,7
B,1,27,1226,7
B,1,27,1227,7
B,1,27,1228,7
B,1,27,1229,4
B,1,27,1230,4
B,1,27,1231,4
B,1,27,1232,4
B,1,27,1233,4
B,1,27,1234,4
B,1,27,1235,4
B,1,27,1236,4
B,1,27,1237,4
B,1,27,1238,4
B,1,27,1239,4
B,1,27,1240,4
B,1,27,1241,4
B,1,27,1242,4
B,1,27,1243,4
B,1,27,1244,4
B,1,27,1245,4
B,1,27,1246,4
B,1,27,1247,4
B,1,27,1248,4
B,1,27,1249,4
B,1,27,1250,4
B,1,27,1251,4
B,1,27,1252,4
B,1,27,1253,4
B,1,27,1254,4
B,1,27,1255,4
B,1,27,1256,4
B,1,27,1257,4
B,1,27,1258,4
B,1,27,1259,4
B,1,27,1260,4
B,1,27,1261,4
B,1,27,1262,4
B,1,27,1263,4
B,1,27,1264,4
B,1,27,1265,4
B,1,27,1266,4
B,1,27,1267,4
B,1,27,1268,4
B,1,27,1269,4
B,1,27,1270,4
B,1,27,1271,4
B,1,27,1272,4
B,1,27,1273,4
B,1,27,1274,4
B,1,27,1275,4
B,1,27,1276,4
B,1,27,1277,4
B,1,27,1278,4
B,1,27,1279,4
B,1,27,1280,4
B,1,27,1281,4
B,1,27,1282,4
B,1,27,1283,4
B,1,27,1284,4
B,1,27,1285,4
B,1,27,1286,4
B,1,27,1287,4
B,1,27,1288,4
B,1,27,1289,4
B,1,27,1290,4
B,1,27,1291,4
B,1,27,1292,4
B,1,27,1293,4
B,1,27,1294,4
B,1,27,1295,4
B,1,27,1296,4
B,1,27,1297,4
B,1,27,1298,4
B,1,27,1299,4
B,1,27,1300,4
B,1,27,1301,4
B,1,27,1302,4
B,1,27,1303,4
B,1,27,1304,4
B,1,27,1305,4
B,1,27,1306,4
B,1,27,1307,4
B,1,27,1308,4
B,1,27,1309,4
B,1,27,1310,4
B,1,27,1311,4
B,1,27,1312,4
B,1,27,1313,4
B,1,27,1314,4
B,1,27,1315,4
B,1,27,1316,4
B,1,27,1317,4
B,1,27,1318,4
B,1,27,1319,4
B,1,27,1320,4
B,1,27,1321,4
B,1,27,1322,4
B,1,27,1323,4
B,1,27,1324,4
B,1,27,1325,4
B,1,27,1326,4
B,1,27,1327,4
B,1,27,1328,4
B,1,27,1329,4
B,1,27,1330,4
B,1,27,1331,4
B,1,27,1332,4
B,1,27,1333,4
B,1,27,1334,4
B,1,27,1335,4
B,1,27,1336,4
B,1,27,1337,4
B,1,27,1338,4
B,1,27,1339,4
B,1,27,1340,4
B,1,27,1341,4
B,1,27,1342,4
B,1,27,1343,4
B,1,27,1344,4
B,1,27,1345,4
B,1,27,1346,4
B,1,27,1347,4
B,1,27,1348,4
B,1,27,1349,4
B,1,27,1350,4
B,1,27,1351,4
B,1,27,1352,4
B,1,27,1353,4
B,1,27,1354,4
B,1,27,1355,4
B,1,27,1356,4
B,1,27,1357,4
B,1,27,1358,4
B,1,27,1359,4
B,1,27,1360,4
B,1,27,1361,4
B,1,27,1362,4
B,1,27,1363,4
B,1,27,1364,4
B,1,27,1365,4
